Episode,Step,PosX,PosY,Angle,DistN,AccProb,TurnLeftProb,TurnRightProb,DashProb,SkillProb,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
2,78,0.00,0.03,50.52,0.18,0.1971,0.2059,0.2118,0.1665,0.1887,4,3.0484,1.5874,1.5874,-3.0480,9.2903,-0.2927,3.0480,0.9245,3.0882
2,79,0.00,0.03,20.52,0.15,0.1956,0.2029,0.2041,0.1766,0.1908,2,3.4603,1.5894,1.5894,-3.4600,11.9717,0.0997,3.4600,1.0111,3.4859
2,80,0.00,0.03,-13.95,0.13,0.1966,0.1844,0.1790,0.2058,0.2041,4,3.5852,1.5892,1.5892,-3.5854,12.8549,0.2393,3.5854,0.9380,3.5697
2,81,0.00,0.03,-50.82,0.11,0.1938,0.1790,0.1681,0.2218,0.2073,3,3.1809,1.5860,1.5860,-3.1813,10.1204,-0.1769,3.1813,1.1582,3.1439
2,82,0.00,0.03,-76.71,0.12,0.1909,0.1807,0.1678,0.2241,0.2065,3,2.8701,1.5857,1.5857,-2.8705,8.2400,-0.4303,2.8705,1.0813,2.8247
2,83,0.00,0.03,-91.87,0.13,0.1894,0.1817,0.1682,0.2246,0.2061,2,2.6634,1.5858,1.5858,-2.6639,7.0965,-0.5667,2.6639,1.0022,2.6137
2,84,0.00,0.03,-80.38,0.15,0.1905,0.1809,0.1679,0.2243,0.2064,0,2.7667,1.5857,1.5857,-2.7671,7.6570,-0.5017,2.7671,0.8000,2.7202
2,85,0.00,0.03,-76.87,0.14,0.1909,0.1807,0.1678,0.2241,0.2065,3,2.8297,1.5857,1.5857,-2.8302,8.0098,-0.4589,2.8302,1.1366,2.7843
2,86,0.00,0.03,-74.63,0.12,0.1911,0.1805,0.1678,0.2240,0.2065,2,2.8820,1.5857,1.5857,-2.8825,8.3087,-0.4216,2.8825,1.1739,2.8373
2,87,0.00,0.03,-74.53,0.11,0.1911,0.1805,0.1678,0.2240,0.2065,0,2.9055,1.5857,1.5857,-2.9059,8.4445,-0.4043,2.9059,0.8000,2.8608
2,88,0.00,0.03,-75.68,0.12,0.1910,0.1806,0.1678,0.2241,0.2065,3,2.8839,1.5857,1.5857,-2.8843,8.3192,-0.4203,2.8843,1.1381,2.8388
2,89,0.00,0.03,-71.51,0.13,0.1914,0.1803,0.1678,0.2239,0.2066,0,2.9017,1.5857,1.5857,-2.9022,8.4227,-0.4071,2.9022,1.1723,2.8580
2,90,0.00,0.03,-67.41,0.15,0.1919,0.1800,0.1677,0.2236,0.2068,0,2.9108,1.5857,1.5857,-2.9112,8.4752,-0.4004,2.9112,0.8572,2.8683
2,91,0.00,0.03,-73.55,0.17,0.1912,0.1804,0.1678,0.2240,0.2066,1,2.8079,1.5857,1.5857,-2.8083,7.8868,-0.4740,2.8083,0.9965,2.7635
2,92,0.00,0.03,-78.67,0.18,0.1907,0.1808,0.1679,0.2242,0.2064,4,2.7159,1.5857,1.5857,-2.7163,7.3785,-0.5345,2.7163,0.9456,2.6699
2,93,0.00,0.03,-80.43,0.19,0.1905,0.1809,0.1679,0.2243,0.2064,4,2.6834,1.5857,1.5857,-2.6838,7.2030,-0.5547,2.6838,1.1414,2.6369
2,94,0.00,0.03,-81.74,0.19,0.1904,0.1810,0.1680,0.2243,0.2063,1,2.6591,1.5858,1.5858,-2.6596,7.0733,-0.5693,2.6596,0.9998,2.6123
2,95,0.00,0.03,-82.93,0.20,0.1902,0.1811,0.1680,0.2244,0.2063,4,2.6375,1.5858,1.5858,-2.6380,6.9589,-0.5820,2.6380,0.8777,2.5903
2,96,0.00,0.03,-83.70,0.20,0.1902,0.1812,0.1680,0.2244,0.2063,1,2.6239,1.5858,1.5858,-2.6244,6.8876,-0.5899,2.6244,1.1391,2.5765
2,97,0.00,0.03,-84.33,0.20,0.1901,0.1812,0.1680,0.2244,0.2063,0,2.6132,1.5858,1.5858,-2.6137,6.8316,-0.5960,2.6137,0.8784,2.5656
2,98,0.00,0.03,-84.85,0.20,0.1900,0.1812,0.1680,0.2244,0.2063,4,2.6047,1.5858,1.5858,-2.6051,6.7868,-0.6008,2.6051,1.0488,2.5569
2,99,0.00,0.03,-85.29,0.20,0.1900,0.1813,0.1680,0.2244,0.2063,0,2.5977,1.5858,1.5858,-2.5981,6.7504,-0.6048,2.5981,1.0853,2.5498
3,0,0.00,0.03,-74.79,0.18,0.1911,0.1805,0.1678,0.2240,0.2065,3,2.7642,1.5857,1.5857,-2.8164,7.8926,-0.4804,0.0000,0.0000,2.7642
3,1,0.00,0.03,-64.04,0.15,0.1923,0.1798,0.1677,0.2234,0.2069,1,2.9446,1.5858,1.5858,-2.9450,8.6733,-0.3748,2.9450,1.0829,2.9033
3,2,0.00,0.03,-52.78,0.12,0.1936,0.1791,0.1680,0.2221,0.2072,3,3.1401,1.5859,1.5859,-3.1405,9.8629,-0.2134,3.1405,0.8019,3.1025
3,3,0.00,0.06,-55.83,0.12,0.1932,0.1793,0.1679,0.2225,0.2071,3,3.1062,1.5858,1.5858,-3.1066,9.6508,-0.2431,3.1066,1.2000,3.0675
3,4,0.00,0.15,-133.18,0.20,0.1863,0.1836,0.1693,0.2253,0.2055,1,2.0439,1.5859,1.5859,-2.0445,4.1799,-0.8222,2.0445,1.0124,1.9850
3,5,0.00,0.20,-178.18,0.25,0.1842,0.1844,0.1702,0.2260,0.2052,4,1.4232,1.5859,1.5859,-1.4239,2.0275,-0.8474,1.4239,0.8185,1.3580
3,6,0.00,0.24,150.09,0.28,0.2057,0.2006,0.2097,0.1635,0.1905,0,1.6805,1.5871,1.5871,-1.6798,2.8219,-0.8650,1.6798,1.0332,1.7430
3,7,0.00,0.29,114.93,0.33,0.2036,0.2017,0.2107,0.1639,0.1902,0,2.0075,1.5871,1.5871,-2.0069,4.0277,-0.8303,2.0069,1.0685,2.0639
3,8,0.00,0.32,93.75,0.35,0.2018,0.2029,0.2115,0.1641,0.1898,4,2.1995,1.5871,1.5871,-2.1990,4.8356,-0.7801,2.1990,0.9912,2.2509
3,9,0.00,0.34,85.37,0.37,0.2009,0.2035,0.2118,0.1642,0.1896,1,2.2732,1.5871,1.5871,-2.2727,5.1650,-0.7549,2.2727,0.9396,2.3224
3,10,0.00,0.35,80.64,0.37,0.2005,0.2038,0.2119,0.1643,0.1894,2,2.3133,1.5871,1.5871,-2.3128,5.3491,-0.7398,2.3128,1.0752,2.3612
3,11,0.00,0.35,79.29,0.38,0.2003,0.2039,0.2120,0.1644,0.1894,0,2.3245,1.5871,1.5871,-2.3240,5.4009,-0.7355,2.3240,1.0398,2.3720
3,12,0.00,0.35,78.34,0.38,0.2002,0.2040,0.2120,0.1644,0.1894,0,2.3321,1.5871,1.5871,-2.3316,5.4363,-0.7324,2.3316,0.9446,2.3793
3,13,0.00,0.35,77.69,0.38,0.2002,0.2041,0.2120,0.1644,0.1894,4,2.3373,1.5871,1.5871,-2.3368,5.4606,-0.7304,2.3368,0.9997,2.3843
3,14,0.00,0.35,77.19,0.38,0.2001,0.2041,0.2120,0.1644,0.1893,0,2.3419,1.5871,1.5871,-2.3414,5.4823,-0.7285,2.3414,0.9460,2.3888
3,15,0.00,0.35,76.81,0.38,0.2001,0.2041,0.2120,0.1645,0.1893,2,2.3461,1.5871,1.5871,-2.3456,5.5019,-0.7268,2.3456,1.0566,2.3929
3,16,0.00,0.35,76.12,0.38,0.2000,0.2042,0.2120,0.1645,0.1893,3,2.3541,1.5871,1.5871,-2.3536,5.5396,-0.7235,2.3536,1.0599,2.4008
3,17,0.00,0.35,75.80,0.38,0.1999,0.2042,0.2120,0.1645,0.1893,0,2.3578,1.5871,1.5871,-2.3574,5.5572,-0.7220,2.3574,0.8000,2.4044
3,18,0.00,0.35,75.50,0.38,0.1999,0.2042,0.2121,0.1645,0.1893,0,2.3614,1.5871,1.5871,-2.3609,5.5739,-0.7205,2.3609,1.2000,2.4078
3,19,0.00,0.35,74.99,0.38,0.1999,0.2043,0.2121,0.1645,0.1893,4,2.3673,1.5871,1.5871,-2.3669,5.6021,-0.7180,2.3669,0.9997,2.4137
3,20,0.00,0.35,74.72,0.38,0.1998,0.2043,0.2121,0.1645,0.1893,3,2.3704,1.5871,1.5871,-2.3700,5.6167,-0.7167,2.3700,0.9470,2.4167
3,21,0.00,0.35,74.47,0.38,0.1998,0.2043,0.2121,0.1645,0.1893,3,2.3734,1.5871,1.5871,-2.3729,5.6306,-0.7155,2.3729,0.8693,2.4195
3,22,0.00,0.35,74.23,0.38,0.1998,0.2043,0.2121,0.1645,0.1893,1,2.3761,1.5871,1.5871,-2.3757,5.6439,-0.7143,2.3757,1.0001,2.4223
3,23,0.00,0.35,54.23,0.38,0.1976,0.2058,0.2120,0.1659,0.1887,0,2.6095,1.5873,1.5873,-2.6091,6.8073,-0.5986,2.6091,1.2000,2.6498
3,24,0.00,0.35,10.23,0.38,0.1963,0.1984,0.1976,0.1839,0.1937,2,3.1228,1.5903,1.5903,-3.1227,9.7510,-0.2292,3.1227,0.9541,3.1374
3,25,0.00,0.35,-0.27,0.38,0.1969,0.1921,0.1893,0.1934,0.1983,3,3.2390,1.5906,1.5906,-3.2390,10.4913,-0.1235,3.2390,0.9642,3.2399
3,26,0.00,0.26,-0.53,0.30,0.1968,0.1919,0.1891,0.1937,0.1985,2,3.8839,1.5906,1.5906,-3.8839,15.0845,0.6097,3.8839,1.0233,3.8846
3,27,0.00,0.15,-0.82,0.22,0.1966,0.1917,0.1888,0.1941,0.1988,3,4.0579,1.5905,1.5905,-4.0579,16.4662,0.8502,4.0579,0.9746,4.0585
3,28,0.02,0.07,-1.10,0.15,0.1966,0.1915,0.1885,0.1944,0.1990,0,4.1779,1.5905,1.5905,-4.1779,17.4548,1.0267,4.1779,1.0296,4.1784
3,29,0.10,0.00,-1.69,0.10,0.1965,0.1911,0.1880,0.1951,0.1994,0,4.2723,1.5905,1.5905,-4.2723,18.2526,1.1717,4.2723,1.0108,4.2724
3,30,0.10,0.00,-21.99,0.14,0.1964,0.1814,0.1745,0.2116,0.2061,1,3.4627,1.5881,1.5881,-3.4629,11.9919,0.1029,3.4629,0.9994,3.4404
3,31,0.10,0.00,-40.56,0.17,0.1949,0.1789,0.1691,0.2196,0.2074,3,3.1854,1.5864,1.5864,-3.1857,10.1487,-0.1728,3.1857,0.9108,3.1527
3,32,0.10,0.00,-51.08,0.19,0.1938,0.1790,0.1681,0.2219,0.2073,3,3.0268,1.5859,1.5859,-3.0271,9.1635,-0.3098,3.0271,1.2000,2.9901
3,33,0.09,0.00,-58.46,0.20,0.1929,0.1794,0.1678,0.2229,0.2071,0,2.9143,1.5858,1.5858,-2.9147,8.4956,-0.3978,2.9147,1.0045,2.8751
3,34,0.09,0.00,-63.86,0.21,0.1923,0.1797,0.1677,0.2234,0.2069,3,2.8321,1.5857,1.5857,-2.8325,8.0229,-0.4573,2.8325,0.8629,2.7910
3,35,0.09,0.00,-68.89,0.22,0.1917,0.1801,0.1677,0.2237,0.2067,4,2.7592,1.5857,1.5857,-2.7597,7.6158,-0.5067,2.7597,1.1635,2.7166
3,36,0.09,0.00,-73.68,0.22,0.1912,0.1804,0.1678,0.2240,0.2066,0,2.6930,1.5857,1.5857,-2.6934,7.2545,-0.5488,2.6934,0.9233,2.6488
3,37,0.09,0.00,-78.24,0.23,0.1907,0.1807,0.1679,0.2242,0.2065,4,2.6321,1.5857,1.5857,-2.6326,6.9306,-0.5851,2.6326,0.9232,2.5866
3,38,0.09,0.00,-82.59,0.23,0.1903,0.1810,0.1680,0.2244,0.2063,4,2.5759,1.5857,1.5857,-2.5764,6.6376,-0.6168,2.5764,1.0819,2.5290
3,39,0.09,0.00,-87.52,0.23,0.1898,0.1814,0.1681,0.2245,0.2062,2,2.5135,1.5858,1.5858,-2.5140,6.3202,-0.6497,2.5140,0.9994,2.4652
3,40,0.09,0.00,-91.42,0.23,0.1894,0.1816,0.1682,0.2246,0.2061,1,2.4652,1.5858,1.5858,-2.4657,6.0799,-0.6735,2.4657,0.8156,2.4158
3,41,0.09,0.00,-95.13,0.24,0.1891,0.1819,0.1683,0.2247,0.2061,4,2.4199,1.5858,1.5858,-2.4204,5.8584,-0.6946,2.4204,1.0813,2.3695
3,42,0.09,0.00,-102.01,0.24,0.1885,0.1823,0.1685,0.2248,0.2059,1,2.3371,1.5858,1.5858,-2.3377,5.4647,-0.7300,2.3377,1.1322,2.2849
3,43,0.09,0.00,-105.83,0.24,0.1882,0.1825,0.1686,0.2249,0.2059,2,2.2926,1.5858,1.5858,-2.2932,5.2586,-0.7473,2.2932,0.8861,2.2395
3,44,0.09,0.00,-81.83,0.24,0.1904,0.1810,0.1679,0.2244,0.2064,3,2.5726,1.5857,1.5857,-2.5731,6.6208,-0.6186,2.5731,0.9203,2.5260
3,45,0.09,0.00,-41.83,0.24,0.1948,0.1788,0.1690,0.2199,0.2074,4,3.0393,1.5863,1.5863,-3.0396,9.2393,-0.2996,3.0396,1.2000,3.0061
3,46,0.09,0.00,-5.83,0.24,0.1967,0.1886,0.1847,0.1989,0.2011,1,3.4593,1.5902,1.5902,-3.4593,11.9670,0.0990,3.4593,0.9145,3.4541
3,47,0.09,0.00,-4.17,0.24,0.1967,0.1895,0.1860,0.1974,0.2004,1,3.4786,1.5903,1.5903,-3.4786,12.1009,0.1198,3.4786,0.9423,3.4756
3,48,0.09,0.00,-6.98,0.24,0.1967,0.1879,0.1838,0.2000,0.2016,0,3.4458,1.5901,1.5901,-3.4459,11.8743,0.0846,3.4459,0.9913,3.4392
3,49,0.17,0.00,-10.87,0.19,0.1967,0.1858,0.1809,0.2034,0.2032,3,3.4842,1.5896,1.5896,-3.4844,12.1407,0.1261,3.4844,1.0469,3.4731
3,50,0.28,0.00,-17.89,0.13,0.1966,0.1826,0.1764,0.2090,0.2054,1,3.5301,1.5886,1.5886,-3.5302,12.4626,0.1768,3.5302,1.0625,3.5119
3,51,0.33,0.00,-28.77,0.11,0.1960,0.1798,0.1717,0.2154,0.2071,3,3.4388,1.5873,1.5873,-3.4391,11.8274,0.0774,3.4391,0.8603,3.4127
3,52,0.32,0.00,-55.06,0.15,0.1933,0.1791,0.1678,0.2225,0.2072,4,3.0658,1.5858,1.5858,-3.0662,9.4016,-0.2774,3.0662,1.2000,3.0284
3,53,0.31,0.00,-73.27,0.17,0.1913,0.1803,0.1677,0.2241,0.2067,4,2.8048,1.5857,1.5857,-2.8052,7.8691,-0.4762,2.8052,0.9287,2.7612
3,54,0.30,0.00,-94.77,0.20,0.1891,0.1818,0.1682,0.2248,0.2061,1,2.4920,1.5858,1.5858,-2.4925,6.2126,-0.6604,2.4925,0.9973,2.4420
3,55,0.30,0.00,-100.93,0.21,0.1886,0.1822,0.1684,0.2249,0.2060,4,2.4009,1.5858,1.5858,-2.4014,5.7667,-0.7031,2.4014,0.8839,2.3492
3,56,0.29,0.00,-105.23,0.22,0.1882,0.1824,0.1686,0.2250,0.2059,0,2.3366,1.5858,1.5858,-2.3371,5.4621,-0.7302,2.3371,1.1303,2.2839
3,57,0.29,0.00,-108.71,0.22,0.1879,0.1826,0.1687,0.2250,0.2058,0,2.2839,1.5858,1.5858,-2.2844,5.2185,-0.7506,2.2844,0.9128,2.2303
3,58,0.29,0.00,-111.79,0.23,0.1877,0.1827,0.1687,0.2251,0.2058,2,2.2364,1.5858,1.5858,-2.2370,5.0042,-0.7675,2.2370,0.9987,2.1821
3,59,0.29,0.00,-91.81,0.23,0.1894,0.1816,0.1682,0.2247,0.2062,1,2.4655,1.5858,1.5858,-2.4660,6.0813,-0.6734,2.4660,0.8959,2.4163
3,60,0.29,0.00,-57.86,0.15,0.1930,0.1793,0.1677,0.2229,0.2072,2,3.0255,1.5858,1.5858,-3.0259,9.1561,-0.3108,3.0259,1.0660,2.9870
3,61,0.29,0.00,-44.68,0.11,0.1945,0.1788,0.1685,0.2207,0.2075,1,3.2580,1.5861,1.5861,-3.2583,10.6166,-0.1051,3.2583,0.9402,3.2242
3,62,0.22,0.05,-126.62,0.21,0.1867,0.1834,0.1692,0.2252,0.2056,0,2.1032,1.5859,1.5859,-2.1038,4.4260,-0.8077,2.1038,1.0879,2.0457
3,63,0.18,0.14,-179.54,0.29,0.1842,0.1844,0.1702,0.2261,0.2052,0,1.3338,1.5858,1.5858,-1.3344,1.7807,-0.8319,1.3344,1.0046,1.2684
3,64,0.16,0.17,165.39,0.31,0.2064,0.2003,0.2093,0.1634,0.1906,1,1.4515,1.5870,1.5870,-1.4509,2.1051,-0.8511,1.4509,1.1208,1.5162
3,65,0.15,0.19,154.89,0.33,0.2060,0.2005,0.2095,0.1635,0.1905,3,1.5393,1.5871,1.5871,-1.5387,2.3676,-0.8602,1.5387,0.9710,1.6026
3,66,0.14,0.20,147.57,0.34,0.2056,0.2006,0.2097,0.1636,0.1905,0,1.5993,1.5871,1.5871,-1.5987,2.5558,-0.8637,1.5987,0.8160,1.6616
3,67,0.13,0.22,139.50,0.35,0.2052,0.2008,0.2099,0.1637,0.1904,0,1.6634,1.5871,1.5871,-1.6628,2.7649,-0.8651,1.6628,1.2000,1.7244
3,68,0.13,0.23,136.82,0.36,0.2050,0.2009,0.2100,0.1637,0.1904,1,1.6840,1.5871,1.5871,-1.6834,2.8337,-0.8650,1.6834,0.9993,1.7446
3,69,0.13,0.23,134.94,0.36,0.2049,0.2009,0.2101,0.1637,0.1904,3,1.6979,1.5871,1.5871,-1.6973,2.8809,-0.8648,1.6973,0.9800,1.7582
3,70,0.13,0.23,133.42,0.37,0.2048,0.2010,0.2101,0.1637,0.1904,4,1.7089,1.5871,1.5871,-1.7083,2.9183,-0.8646,1.7083,0.8148,1.7689
3,71,0.13,0.24,132.57,0.37,0.2048,0.2010,0.2101,0.1637,0.1904,3,1.7149,1.5871,1.5871,-1.7143,2.9387,-0.8644,1.7143,1.1629,1.7747
3,72,0.12,0.24,131.59,0.37,0.2047,0.2010,0.2101,0.1637,0.1904,4,1.7220,1.5871,1.5871,-1.7214,2.9633,-0.8642,1.7214,0.8600,1.7817
3,73,0.12,0.24,131.09,0.37,0.2047,0.2011,0.2102,0.1637,0.1904,2,1.7272,1.5871,1.5871,-1.7266,2.9812,-0.8640,1.7266,1.1627,1.7868
3,74,0.12,0.24,130.83,0.37,0.2047,0.2011,0.2102,0.1637,0.1904,1,1.7302,1.5871,1.5871,-1.7296,2.9916,-0.8639,1.7296,1.1041,1.7898
3,75,0.12,0.24,110.83,0.37,0.2032,0.2019,0.2108,0.1639,0.1901,2,1.9636,1.5871,1.5871,-1.9630,3.8534,-0.8387,1.9630,0.9605,2.0192
3,76,0.12,0.24,70.83,0.37,0.1994,0.2045,0.2121,0.1647,0.1892,0,2.4302,1.5871,1.5871,-2.4298,5.9038,-0.6904,2.4298,1.0507,2.4758
3,77,0.12,0.24,50.83,0.37,0.1972,0.2059,0.2118,0.1664,0.1887,2,2.6636,1.5874,1.5874,-2.6632,7.0924,-0.5672,2.6632,0.9298,2.7034
3,78,0.12,0.24,30.83,0.37,0.1958,0.2053,0.2083,0.1715,0.1891,1,2.8969,1.5884,1.5884,-2.8966,8.3901,-0.4113,2.8966,1.0563,2.9293
3,79,0.12,0.24,10.83,0.37,0.1963,0.1986,0.1980,0.1836,0.1936,2,3.1302,1.5903,1.5903,-3.1301,9.7973,-0.2227,3.1301,0.9531,3.1464
3,80,0.12,0.24,-0.29,0.37,0.1968,0.1919,0.1892,0.1936,0.1985,3,3.2532,1.5906,1.5906,-3.2532,10.5832,-0.1100,3.2532,0.9527,3.2549
3,81,0.22,0.00,-0.83,0.22,0.1966,0.1915,0.1886,0.1944,0.1990,4,4.0425,1.5905,1.5905,-4.0425,16.3420,0.8283,4.0425,1.0275,4.0445
3,82,0.26,0.00,-1.14,0.16,0.1965,0.1913,0.1883,0.1947,0.1992,3,4.6702,1.5905,1.5905,-4.6701,21.8102,1.8411,4.6701,1.0248,4.6718
3,83,0.29,0.00,-1.51,0.11,0.1965,0.1910,0.1880,0.1950,0.1994,4,4.7621,1.5905,1.5905,-4.7621,22.6772,2.0093,4.7621,0.9792,4.7633
3,84,0.29,0.00,-50.63,0.16,0.1938,0.1789,0.1680,0.2219,0.2074,3,3.0832,1.5859,1.5859,-3.0836,9.5085,-0.2628,3.0836,1.0631,3.0473
0,85,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,4,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9315,3.0232
0,86,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0247,3.0232
0,87,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,1,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9576,3.0232
0,88,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0140,3.0232
0,89,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9861,3.0232
0,90,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,0,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0190,3.0232
0,91,0.00,0.42,0.00,0.67,0.1971,0.1922,0.1896,0.1932,0.1980,0,3.1678,1.5906,1.5906,-3.1678,10.0350,-0.1891,3.1678,1.0203,3.1693
0,92,0.00,0.42,0.00,0.62,0.1970,0.1922,0.1896,0.1931,0.1980,4,3.2692,1.5906,1.5906,-3.2692,10.6876,-0.0947,3.2692,0.9998,3.2706
0,93,0.00,0.42,0.00,0.58,0.1970,0.1922,0.1896,0.1931,0.1980,2,2.8396,1.5906,1.5906,-2.8396,8.0634,-0.4524,2.8396,1.0051,2.8410
0,94,0.00,0.42,0.00,0.41,0.1969,0.1923,0.1895,0.1931,0.1981,0,3.1887,1.5906,1.5906,-3.1887,10.1677,-0.1702,3.1887,0.9571,3.1898
0,95,0.00,0.42,0.00,0.27,0.1968,0.1923,0.1895,0.1931,0.1982,3,3.4508,1.5906,1.5906,-3.4508,11.9078,0.0898,3.4508,1.0384,3.4517
0,96,0.00,0.42,0.00,0.16,0.1967,0.1923,0.1895,0.1931,0.1983,4,4.1831,1.5906,1.5906,-4.1831,17.4982,1.0346,4.1831,0.9811,4.1838
0,97,0.01,0.42,-26.36,0.14,0.1964,0.1805,0.1728,0.2138,0.2066,4,3.4209,1.5876,1.5876,-3.4212,11.7043,0.0584,3.4212,1.0698,3.3938
0,98,0.00,0.42,-77.83,0.20,0.1909,0.1808,0.1679,0.2240,0.2064,0,2.6959,1.5858,1.5858,-2.6963,7.2701,-0.5470,2.6963,0.9991,2.6497
0,99,0.00,0.42,-113.78,0.24,0.1876,0.1830,0.1689,0.2249,0.2057,4,2.1851,1.5859,1.5859,-2.1857,4.7773,-0.7842,2.1857,0.9091,2.1299
1,0,0.00,0.42,-142.90,0.28,0.1858,0.1839,0.1696,0.2253,0.2054,3,1.7672,1.5859,1.5859,-1.8053,3.3430,-0.8341,0.0000,0.0000,1.7672
1,1,0.00,0.42,-161.83,0.31,0.1849,0.1843,0.1699,0.2256,0.2053,2,1.4925,1.5859,1.5859,-1.4931,2.2294,-0.8560,1.4931,1.2000,1.4292
1,2,0.00,0.42,-174.13,0.33,0.1844,0.1844,0.1701,0.2259,0.2052,0,1.3118,1.5859,1.5859,-1.3124,1.7224,-0.8274,1.3124,0.8000,1.2471
1,3,0.00,0.42,177.87,0.34,0.2070,0.2002,0.2090,0.1631,0.1906,0,1.2425,1.5870,1.5870,-1.2418,1.5420,-0.8109,1.2418,1.2000,1.3086
1,4,0.00,0.42,173.40,0.35,0.2068,0.2003,0.2091,0.1632,0.1906,3,1.2795,1.5870,1.5870,-1.2788,1.6355,-0.8200,1.2788,0.9992,1.3451
1,5,0.00,0.42,170.27,0.35,0.2067,0.2003,0.2092,0.1632,0.1906,3,1.3048,1.5870,1.5870,-1.3042,1.7009,-0.8257,1.3042,0.8000,1.3701
1,6,0.00,0.42,168.09,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,3,1.3221,1.5870,1.5870,-1.3215,1.7463,-0.8293,1.3215,1.0002,1.3871
1,7,0.00,0.42,165.88,0.36,0.2065,0.2003,0.2093,0.1633,0.1906,0,1.3391,1.5870,1.5870,-1.3384,1.7914,-0.8328,1.3384,1.0002,1.4038
1,8,0.00,0.42,164.58,0.37,0.2064,0.2004,0.2093,0.1633,0.1906,3,1.3493,1.5870,1.5870,-1.3487,1.8190,-0.8347,1.3487,1.2000,1.4139
1,9,0.00,0.42,171.53,0.35,0.2067,0.2003,0.2092,0.1632,0.1906,4,1.2975,1.5870,1.5870,-1.2969,1.6819,-0.8241,1.2969,0.8000,1.3629
1,10,0.00,0.42,179.16,0.32,0.2070,0.2002,0.2090,0.1631,0.1906,2,1.2723,1.5870,1.5870,-1.2717,1.6171,-0.8183,1.2717,1.1680,1.3386
1,11,0.00,0.42,-171.53,0.30,0.1845,0.1844,0.1701,0.2258,0.2052,4,1.4081,1.5859,1.5859,-1.4088,1.9847,-0.8451,1.4088,0.8921,1.3437
1,12,0.00,0.42,-166.78,0.23,0.1847,0.1843,0.1700,0.2258,0.2052,0,1.5884,1.5859,1.5859,-1.5891,2.5251,-0.8632,1.5891,1.2000,1.5246
1,13,0.00,0.42,-159.52,0.18,0.1850,0.1842,0.1699,0.2256,0.2053,3,1.7766,1.5859,1.5859,-1.7773,3.1587,-0.8614,1.7773,0.9014,1.7137
1,14,0.00,0.42,-146.42,0.14,0.1856,0.1840,0.1696,0.2254,0.2054,2,2.0208,1.5859,1.5859,-2.0214,4.0859,-0.8273,2.0214,1.2000,1.9596
1,15,0.00,0.42,-87.40,0.10,0.1899,0.1815,0.1681,0.2244,0.2061,3,2.7711,1.5858,1.5858,-2.7715,7.6815,-0.4988,2.7715,0.8000,2.7222
1,16,0.00,0.29,-179.14,0.20,0.1842,0.1844,0.1702,0.2260,0.2052,0,1.5024,1.5859,1.5859,-1.5031,2.2593,-0.8570,1.5031,1.2000,1.4371
1,17,0.00,0.20,121.56,0.27,0.2040,0.2014,0.2105,0.1638,0.1903,1,2.0427,1.5871,1.5871,-2.0421,4.1702,-0.8228,2.0421,0.9026,2.1004
1,18,0.00,0.08,46.99,0.36,0.1968,0.2060,0.2115,0.1671,0.1886,0,2.7274,1.5875,1.5875,-2.7270,7.4367,-0.5278,2.7270,1.0098,2.7661
1,19,0.00,0.07,40.77,0.37,0.1963,0.2060,0.2107,0.1684,0.1886,2,2.7817,1.5878,1.5878,-2.7813,7.7356,-0.4924,2.7813,0.9527,2.8183
1,20,0.00,0.06,36.21,0.38,0.1960,0.2058,0.2098,0.1696,0.1888,2,2.8205,1.5880,1.5880,-2.8202,7.9534,-0.4659,2.8202,1.0690,2.8555
1,21,0.00,0.05,26.67,0.36,0.1957,0.2045,0.2069,0.1733,0.1896,0,2.9754,1.5888,1.5888,-2.9751,8.8515,-0.3515,2.9751,0.9861,3.0056
1,22,0.00,0.05,17.17,0.34,0.1958,0.2016,0.2022,0.1788,0.1916,4,3.1170,1.5897,1.5897,-3.1168,9.7143,-0.2343,3.1168,0.9464,3.1399
1,23,0.00,0.05,7.66,0.33,0.1963,0.1968,0.1956,0.1863,0.1949,1,3.2459,1.5905,1.5905,-3.2457,10.5347,-0.1171,3.2457,0.9954,3.2582
1,24,0.00,0.04,-1.50,0.33,0.1967,0.1912,0.1882,0.1948,0.1991,0,3.3214,1.5905,1.5905,-3.3214,11.0317,-0.0437,3.3214,0.9811,3.3216
