Episode,Step,PosX,PosY,Angle,DistN,Action0P,Action1P,Action2P,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
0,56,0.31,0.42,0.00,0.23,0.3336,0.3159,0.3204,1,3.5328,1.0949,1.0949,-3.5327,12.4803,0.1894,3.5327,0.9604,3.5349
0,57,0.40,0.42,0.00,0.19,0.3336,0.3159,0.3205,2,3.6210,1.0949,1.0949,-3.6210,13.1116,0.2906,3.6210,0.9859,3.6234
0,58,0.44,0.42,0.00,0.17,0.3336,0.3159,0.3205,0,3.6577,1.0949,1.0949,-3.6577,13.3789,0.3341,3.6577,1.0145,3.6602
0,59,0.52,0.42,0.00,0.13,0.3336,0.3159,0.3205,0,3.7422,1.0949,1.0949,-3.7422,14.0040,0.4371,3.7422,1.0410,3.7450
0,60,0.56,0.42,-26.36,0.14,0.3235,0.3095,0.3370,2,3.4208,1.0946,1.0946,-3.4203,11.6986,0.0674,3.4203,0.9696,3.4667
0,61,0.53,0.42,-77.83,0.20,0.3261,0.3002,0.3436,0,2.6958,1.0937,1.0937,-2.6950,7.2629,-0.5380,2.6950,1.0623,2.7720
0,62,0.50,0.42,-113.78,0.24,0.3276,0.2981,0.3443,0,2.1850,1.0935,1.0935,-2.1842,4.7709,-0.7748,2.1842,0.9532,2.2643
0,63,0.48,0.42,-142.90,0.28,0.3282,0.2973,0.3445,2,1.7671,1.0934,1.0934,-1.7663,3.1198,-0.8522,1.7663,1.0019,1.8463
0,64,0.47,0.42,-159.21,0.31,0.3285,0.2969,0.3446,0,1.5305,1.0934,1.0934,-1.5297,2.3401,-0.8496,1.5297,1.0500,1.6094
0,65,0.46,0.42,-170.60,0.32,0.3286,0.2968,0.3446,0,1.3637,1.0933,1.0933,-1.3629,1.8575,-0.8275,1.3629,0.9536,1.4422
0,66,0.46,0.42,-178.56,0.34,0.3287,0.2966,0.3446,1,1.2460,1.0933,1.0933,-1.2452,1.5506,-0.8019,1.2452,1.0003,1.3243
0,67,0.45,0.42,175.00,0.35,0.3369,0.3370,0.2961,0,2.2663,1.0934,1.0934,-2.2670,5.1394,-0.7471,2.2670,1.0253,2.1889
0,68,0.45,0.42,170.81,0.35,0.3370,0.3369,0.2961,2,2.3004,1.0935,1.0935,-2.3012,5.2955,-0.7344,2.3012,0.9999,2.2231
0,69,0.00,0.42,0.00,0.74,0.3394,0.3122,0.3184,0,2.5216,1.0946,1.0946,-2.5216,6.3587,-0.6359,2.5216,0.9448,2.5175
0,70,0.00,0.42,0.00,0.66,0.3396,0.3120,0.3184,1,2.6810,1.0946,1.0946,-2.6811,7.1880,-0.5465,2.6811,1.0666,2.6773
0,71,0.00,0.42,0.00,0.61,0.3396,0.3119,0.3184,0,2.7764,1.0946,1.0946,-2.7764,7.7084,-0.4858,2.7764,0.9186,2.7728
0,72,0.00,0.42,0.00,0.54,0.3398,0.3118,0.3185,1,2.9226,1.0945,1.0945,-2.9226,8.5417,-0.3820,2.9226,1.0892,2.9193
0,73,0.00,0.42,0.00,0.51,0.3398,0.3117,0.3185,0,2.9811,1.0945,1.0945,-2.9811,8.8871,-0.3369,2.9811,0.9174,2.9779
0,74,0.00,0.42,0.00,0.47,0.3399,0.3116,0.3185,2,3.0656,1.0945,1.0945,-3.0656,9.3979,-0.2681,3.0656,1.0905,3.0626
0,75,0.00,0.42,0.00,0.43,0.3400,0.3115,0.3185,2,3.1405,1.0945,1.0945,-3.1405,9.8629,-0.2035,3.1405,0.9371,3.1377
0,76,0.02,0.42,0.00,0.38,0.3400,0.3114,0.3186,1,3.2359,1.0945,1.0945,-3.2359,10.4709,-0.1165,3.2359,1.0001,3.2332
0,77,0.06,0.42,0.00,0.36,0.3401,0.3114,0.3186,1,3.2834,1.0945,1.0945,-3.2834,10.7808,-0.0711,3.2834,0.9774,3.2808
0,78,0.09,0.42,0.00,0.34,0.3401,0.3113,0.3186,0,3.3128,1.0945,1.0945,-3.3128,10.9749,-0.0423,3.3128,0.9999,3.3102
0,79,0.24,0.42,0.00,0.27,0.3401,0.3111,0.3187,2,3.4590,1.0945,1.0945,-3.4591,11.9651,0.1086,3.4591,1.0925,3.4566
0,80,0.30,0.42,0.00,0.24,0.3401,0.3111,0.3188,1,3.5175,1.0945,1.0945,-3.5176,12.3733,0.1725,3.5176,0.9373,3.5151
0,81,0.34,0.42,0.00,0.22,0.3402,0.3110,0.3188,0,3.5605,1.0945,1.0945,-3.5605,12.6772,0.2208,3.5605,0.9756,3.5581
0,82,0.43,0.42,0.00,0.18,0.3402,0.3109,0.3189,2,3.6450,1.0945,1.0945,-3.6450,13.2859,0.3189,3.6450,1.0938,3.6427
0,83,0.56,0.42,0.00,0.11,0.3402,0.3107,0.3190,2,3.7749,1.0945,1.0945,-3.7749,14.2499,0.4782,3.7749,0.9377,3.7727
0,84,0.53,0.42,-49.19,0.16,0.3299,0.3229,0.3172,1,3.1001,1.0951,1.0951,-3.1008,9.6150,-0.2382,3.1008,0.9944,3.0281
0,85,0.49,0.42,-93.77,0.22,0.3340,0.3217,0.3143,0,2.4699,1.0949,1.0949,-2.4705,6.1036,-0.6614,2.4705,1.0140,2.4065
0,86,0.46,0.42,-124.91,0.26,0.3364,0.3203,0.3133,2,2.0259,1.0948,1.0948,-2.0266,4.1070,-0.8164,2.0266,1.0458,1.9626
0,87,0.43,0.42,-150.14,0.29,0.3379,0.3193,0.3128,1,1.6626,1.0947,1.0947,-1.6632,2.7663,-0.8552,1.6632,0.9300,1.5979
0,88,0.42,0.42,-164.27,0.31,0.3386,0.3187,0.3127,1,1.4569,1.0946,1.0946,-1.4575,2.1244,-0.8421,1.4575,1.0189,1.3912
0,89,0.41,0.42,-174.13,0.33,0.3390,0.3184,0.3126,1,1.3118,1.0946,1.0946,-1.3124,1.7225,-0.8176,1.3124,0.9989,1.2454
0,90,0.40,0.42,178.98,0.34,0.3425,0.3034,0.3241,0,1.2332,1.0940,1.0940,-1.2326,1.5192,-0.7987,1.2326,0.9530,1.2979
0,91,0.39,0.42,170.81,0.35,0.3429,0.3032,0.3240,1,1.3005,1.0940,1.0940,-1.2999,1.6897,-0.8149,1.2999,1.1300,1.3645
0,92,0.38,0.42,134.81,0.36,0.3449,0.3018,0.3233,0,1.7066,1.0938,1.0938,-1.7059,2.9102,-0.8547,1.7059,0.8801,1.7680
0,93,0.38,0.42,114.81,0.36,0.3463,0.3009,0.3228,1,1.9349,1.0936,1.0936,-1.9343,3.7415,-0.8337,1.9343,1.1474,1.9956
0,94,0.38,0.42,74.81,0.37,0.3499,0.2992,0.3209,1,2.3956,1.0932,1.0932,-2.3950,5.7358,-0.6961,2.3950,0.8640,2.4587
0,95,0.38,0.42,54.81,0.37,0.3519,0.2986,0.3195,0,2.6277,1.0930,1.0930,-2.6270,6.9011,-0.5785,2.6270,0.9979,2.6956
0,96,0.38,0.42,34.81,0.37,0.3530,0.2988,0.3182,0,2.8608,1.0929,1.0929,-2.8601,8.1801,-0.4279,2.8601,1.1823,2.9322
0,97,0.38,0.42,14.81,0.37,0.3490,0.3029,0.3181,0,3.0942,1.0935,1.0935,-3.0937,9.5707,-0.2443,3.0937,0.9886,3.1429
0,98,0.38,0.42,-0.15,0.37,0.3398,0.3114,0.3188,1,3.2652,1.0945,1.0945,-3.2652,10.6618,-0.0886,3.2652,0.9736,3.2616
0,99,0.38,0.42,-1.41,0.37,0.3389,0.3123,0.3188,2,3.2505,1.0946,1.0946,-3.2506,10.5664,-0.1026,3.2506,0.9190,3.2419
1,0,0.38,0.42,-2.18,0.37,0.3384,0.3127,0.3189,1,3.2414,1.0946,1.0946,-3.2553,10.5838,-0.1021,0.0000,0.0000,3.2414
1,1,0.38,0.42,-2.80,0.37,0.3380,0.3131,0.3189,2,3.2343,1.0947,1.0947,-3.2344,10.4614,-0.1179,3.2344,1.0028,3.2201
1,2,0.38,0.42,-3.94,0.37,0.3372,0.3138,0.3189,1,3.2210,1.0947,1.0947,-3.2211,10.3758,-0.1303,3.2211,1.0185,3.2024
1,3,0.38,0.42,-4.47,0.37,0.3369,0.3142,0.3189,0,3.2148,1.0948,1.0948,-3.2150,10.3362,-0.1360,3.2150,0.9851,3.1942
1,4,0.46,0.43,-5.50,0.32,0.3363,0.3147,0.3190,2,3.2870,1.0948,1.0948,-3.2872,10.8058,-0.0674,3.2872,1.0704,3.2625
1,5,0.54,0.44,-6.47,0.29,0.3357,0.3152,0.3191,2,3.3503,1.0948,1.0948,-3.3505,11.2261,-0.0046,3.3505,0.9490,3.3223
1,6,0.62,0.44,-7.84,0.24,0.3349,0.3158,0.3192,2,3.4219,1.0949,1.0949,-3.4223,11.7118,0.0694,3.4223,1.0003,3.3892
1,7,0.68,0.45,-8.89,0.22,0.3344,0.3163,0.3193,1,3.4640,1.0949,1.0949,-3.4643,12.0015,0.1142,3.4643,1.0002,3.4277
1,8,0.70,0.45,-9.24,0.21,0.3342,0.3165,0.3193,0,3.4766,1.0949,1.0949,-3.4770,12.0896,0.1280,3.4770,0.9911,3.4392
1,9,0.84,0.46,-14.19,0.14,0.3320,0.3186,0.3194,2,3.5622,1.0950,1.0950,-3.5627,12.6929,0.2233,3.5627,1.0491,3.5105
1,10,0.90,0.47,2.00,0.11,0.3415,0.3094,0.3191,2,3.7607,1.0944,1.0944,-3.7606,14.1424,0.4602,3.7606,0.9612,3.7661
1,11,0.00,0.42,0.00,0.74,0.3394,0.3122,0.3184,2,2.5216,1.0946,1.0946,-2.5216,6.3587,-0.6359,2.5216,0.9976,2.5175
1,12,0.00,0.42,0.00,0.74,0.3394,0.3122,0.3184,1,2.5216,1.0946,1.0946,-2.5216,6.3587,-0.6359,2.5216,1.0000,2.5175
1,13,0.00,0.42,0.00,0.74,0.3394,0.3122,0.3184,0,2.5216,1.0946,1.0946,-2.5216,6.3587,-0.6359,2.5216,0.9807,2.5175
1,14,0.00,0.42,0.00,0.70,0.3395,0.3121,0.3184,1,2.6061,1.0946,1.0946,-2.6061,6.7919,-0.5905,2.6061,1.0873,2.6022
1,15,0.00,0.42,0.00,0.66,0.3396,0.3120,0.3184,0,2.6810,1.0946,1.0946,-2.6811,7.1880,-0.5465,2.6811,0.9191,2.6773
1,16,0.00,0.42,0.00,0.61,0.3396,0.3119,0.3184,2,2.7824,1.0946,1.0946,-2.7824,7.7419,-0.4817,2.7824,1.0885,2.7788
1,17,0.00,0.42,0.00,0.57,0.3397,0.3118,0.3184,2,2.8528,1.0945,1.0945,-2.8529,8.1388,-0.4331,2.8529,0.9376,2.8494
1,18,0.00,0.42,0.00,0.54,0.3398,0.3118,0.3185,2,2.9131,1.0945,1.0945,-2.9131,8.4862,-0.3891,2.9131,1.0000,2.9098
1,19,0.00,0.42,0.00,0.53,0.3398,0.3117,0.3185,0,2.9487,1.0945,1.0945,-2.9488,8.6952,-0.3621,2.9488,1.0000,2.9455
1,20,0.00,0.42,0.00,0.48,0.3399,0.3116,0.3185,0,3.0332,1.0945,1.0945,-3.0332,9.2006,-0.2950,3.0332,1.0672,3.0302
1,21,0.00,0.42,0.00,0.44,0.3399,0.3115,0.3185,1,3.1177,1.0945,1.0945,-3.1177,9.7202,-0.2236,3.1177,1.0002,3.1148
1,22,0.00,0.42,0.00,0.40,0.3400,0.3114,0.3185,1,3.2050,1.0945,1.0945,-3.2051,10.2724,-0.1452,3.2051,0.9162,3.2023
1,23,0.04,0.42,0.00,0.37,0.3400,0.3114,0.3186,0,3.2567,1.0945,1.0945,-3.2567,10.6064,-0.0967,3.2567,0.9998,3.2541
1,24,0.14,0.42,0.00,0.32,0.3401,0.3113,0.3187,1,3.3581,1.0945,1.0945,-3.3581,11.2770,0.0031,3.3581,1.0922,3.3555
1,25,0.22,0.42,0.00,0.28,0.3401,0.3112,0.3187,1,3.4402,1.0945,1.0945,-3.4402,11.8351,0.0884,3.4402,0.9149,3.4377
1,26,0.27,0.42,0.00,0.26,0.3401,0.3111,0.3188,2,3.4888,1.0945,1.0945,-3.4888,12.1718,0.1408,3.4888,0.9998,3.4863
1,27,0.31,0.42,0.00,0.24,0.3401,0.3111,0.3188,2,3.5244,1.0945,1.0945,-3.5245,12.4219,0.1802,3.5245,1.0247,3.5220
1,28,0.34,0.42,0.00,0.22,0.3402,0.3110,0.3188,2,3.5549,1.0945,1.0945,-3.5550,12.6378,0.2145,3.5550,1.0001,3.5526
1,29,0.35,0.42,0.00,0.21,0.3402,0.3110,0.3188,2,3.5730,1.0945,1.0945,-3.5730,12.7665,0.2350,3.5730,1.0000,3.5706
1,30,0.37,0.42,0.00,0.21,0.3402,0.3110,0.3189,2,3.5863,1.0945,1.0945,-3.5863,12.8614,0.2502,3.5863,1.0000,3.5839
1,31,0.38,0.42,0.00,0.20,0.3402,0.3110,0.3189,1,3.5976,1.0945,1.0945,-3.5976,12.9428,0.2633,3.5976,1.0000,3.5953
1,32,0.39,0.42,0.00,0.20,0.3402,0.3110,0.3189,1,3.6054,1.0945,1.0945,-3.6054,12.9991,0.2724,3.6054,0.9752,3.6031
1,33,0.39,0.42,0.00,0.19,0.3402,0.3110,0.3189,0,3.6100,1.0945,1.0945,-3.6101,13.0325,0.2778,3.6101,1.0000,3.6077
1,34,0.48,0.42,0.00,0.15,0.3402,0.3108,0.3189,0,3.6945,1.0945,1.0945,-3.6945,13.6496,0.3785,3.6945,1.0941,3.6923
1,35,0.57,0.42,0.00,0.11,0.3402,0.3107,0.3190,2,3.7900,1.0945,1.0945,-3.7900,14.3642,0.4974,3.7900,1.0001,3.7878
1,36,0.54,0.42,-59.43,0.18,0.3308,0.3228,0.3164,0,2.9558,1.0950,1.0950,-2.9565,8.7408,-0.3561,2.9565,0.9299,2.8868
1,37,0.51,0.42,-100.93,0.23,0.3346,0.3214,0.3140,1,2.3683,1.0949,1.0949,-2.3689,5.6117,-0.7073,2.3689,1.0576,2.3052
1,38,0.49,0.42,-134.55,0.27,0.3370,0.3199,0.3131,1,1.8875,1.0947,1.0947,-1.8882,3.5652,-0.8405,1.8882,0.9560,1.8238
1,39,0.48,0.42,-153.38,0.30,0.3380,0.3192,0.3128,0,1.6155,1.0947,1.0947,-1.6161,2.6119,-0.8545,1.6161,0.9976,1.5506
1,40,0.47,0.42,-168.64,0.32,0.3388,0.3186,0.3127,2,1.3927,1.0946,1.0946,-1.3934,1.9414,-0.8328,1.3934,1.0615,1.3268
1,41,0.46,0.42,-177.19,0.33,0.3391,0.3183,0.3126,0,1.2665,1.0946,1.0946,-1.2672,1.6057,-0.8073,1.2672,0.9227,1.1999
1,42,0.45,0.42,175.89,0.34,0.3426,0.3033,0.3240,2,2.2590,1.0940,1.0940,-2.2583,5.1001,-0.7502,2.2583,1.0962,2.3235
1,43,0.45,0.42,171.39,0.35,0.3428,0.3032,0.3240,2,2.2959,1.0940,1.0940,-2.2952,5.2680,-0.7367,2.2952,0.9455,2.3600
0,44,0.00,0.42,0.00,0.74,0.3275,0.3107,0.3318,1,2.5216,1.0948,1.0948,-2.5217,6.3589,-0.6359,2.5217,1.0242,2.5133
0,45,0.00,0.42,0.00,0.74,0.3275,0.3107,0.3318,0,2.5216,1.0948,1.0948,-2.5217,6.3589,-0.6359,2.5217,0.9364,2.5133
0,46,0.00,0.42,0.00,0.66,0.3275,0.3107,0.3319,0,2.6810,1.0948,1.0948,-2.6811,7.1883,-0.5465,2.6811,1.0539,2.6730
0,47,0.00,0.42,0.00,0.62,0.3275,0.3106,0.3319,2,2.7655,1.0948,1.0948,-2.7656,7.6484,-0.4930,2.7656,1.0000,2.7576
0,48,0.00,0.42,0.00,0.58,0.3275,0.3106,0.3319,2,2.8404,1.0948,1.0948,-2.8405,8.0685,-0.4419,2.8405,1.0135,2.8327
0,49,0.00,0.42,0.00,0.55,0.3275,0.3106,0.3319,0,2.8954,1.0948,1.0948,-2.8955,8.3839,-0.4022,2.8955,1.0001,2.8878
0,50,0.00,0.42,0.00,0.51,0.3275,0.3105,0.3320,0,2.9799,1.0948,1.0948,-2.9800,8.8802,-0.3378,2.9800,0.9867,2.9724
0,51,0.00,0.42,0.00,0.46,0.3275,0.3105,0.3320,0,3.0813,1.0948,1.0948,-3.0813,9.4947,-0.2548,3.0813,1.0000,3.0739
0,52,0.00,0.42,0.00,0.42,0.3275,0.3104,0.3320,0,3.1658,1.0948,1.0948,-3.1658,10.0225,-0.1810,3.1658,1.0000,3.1586
0,53,0.03,0.42,0.00,0.37,0.3276,0.3104,0.3321,2,3.2502,1.0948,1.0948,-3.2503,10.5645,-0.1029,3.2503,1.0001,3.2434
0,54,0.12,0.42,0.00,0.33,0.3277,0.3102,0.3322,1,3.3376,1.0948,1.0948,-3.3376,11.1398,-0.0176,3.3376,1.0140,3.3314
0,55,0.18,0.42,0.00,0.30,0.3277,0.3100,0.3322,1,3.3978,1.0948,1.0948,-3.3979,11.5455,0.0439,3.3979,0.9334,3.3920
0,56,0.21,0.42,0.00,0.28,0.3278,0.3100,0.3323,2,3.4335,1.0948,1.0948,-3.4335,11.7892,0.0813,3.4335,0.9998,3.4280
0,57,0.25,0.42,0.00,0.27,0.3278,0.3099,0.3323,0,3.4640,1.0948,1.0948,-3.4640,11.9995,0.1139,3.4640,1.0721,3.4587
0,58,0.33,0.42,0.00,0.23,0.3279,0.3097,0.3324,2,3.5485,1.0948,1.0948,-3.5485,12.5919,0.2072,3.5485,0.9866,3.5438
0,59,0.40,0.42,0.00,0.19,0.3279,0.3096,0.3325,0,3.6234,1.0947,1.0947,-3.6234,13.1293,0.2935,3.6234,1.0141,3.6193
0,60,0.49,0.42,0.00,0.15,0.3280,0.3094,0.3326,0,3.7079,1.0947,1.0947,-3.7079,13.7486,0.3948,3.7079,0.9865,3.7044
0,61,0.56,0.42,-13.65,0.12,0.3106,0.3185,0.3408,0,3.5989,1.0944,1.0944,-3.5991,12.9535,0.2651,3.5991,0.9469,3.5752
0,62,0.53,0.42,-68.96,0.19,0.2883,0.3377,0.3441,1,2.8212,1.0923,1.0923,-2.8217,7.9620,-0.4549,2.8217,0.9281,2.7686
0,63,0.50,0.42,-113.78,0.24,0.2886,0.3405,0.3409,2,2.1850,1.0923,1.0923,-2.1854,4.7760,-0.7745,2.1854,1.1813,2.1486
0,64,0.47,0.42,-156.40,0.30,0.2894,0.3420,0.3386,0,1.5715,1.0925,1.0925,-1.5717,2.4703,-0.8525,1.5717,0.9943,1.5493
0,65,0.46,0.42,-175.71,0.33,0.2897,0.3426,0.3377,1,1.2882,1.0925,1.0925,-1.2884,1.6600,-0.8123,1.2884,0.8556,1.2709
0,66,0.45,0.42,177.87,0.34,0.3682,0.2786,0.3232,2,2.2424,1.0890,1.0890,-2.2422,5.0275,-0.7557,2.2422,0.9616,2.2584
0,67,0.45,0.42,172.68,0.35,0.3683,0.2787,0.3230,2,2.2853,1.0890,1.0890,-2.2851,5.2217,-0.7404,2.2851,1.1595,2.3024
0,68,0.00,0.42,0.00,0.74,0.3275,0.3107,0.3318,0,2.5216,1.0948,1.0948,-2.5217,6.3589,-0.6359,2.5217,1.0272,2.5133
0,69,0.00,0.42,0.00,0.69,0.3275,0.3107,0.3319,1,2.6230,1.0948,1.0948,-2.6231,6.8804,-0.5808,2.6231,0.9869,2.6148
0,70,0.00,0.42,0.00,0.65,0.3275,0.3106,0.3319,2,2.6934,1.0948,1.0948,-2.6935,7.2549,-0.5389,2.6935,0.9486,2.6854
0,71,0.00,0.42,0.00,0.62,0.3275,0.3106,0.3319,1,2.7537,1.0948,1.0948,-2.7537,7.5831,-0.5007,2.7537,1.0684,2.7457
0,72,0.00,0.42,0.00,0.60,0.3275,0.3106,0.3319,2,2.7952,1.0948,1.0948,-2.7953,7.8137,-0.4731,2.7953,0.9358,2.7874
0,73,0.00,0.42,0.00,0.59,0.3275,0.3106,0.3319,2,2.8198,1.0948,1.0948,-2.8199,7.9519,-0.4562,2.8199,1.0686,2.8120
0,74,0.00,0.42,0.00,0.58,0.3275,0.3106,0.3319,0,2.8379,1.0948,1.0948,-2.8380,8.0540,-0.4437,2.8380,1.0000,2.8301
0,75,0.00,0.42,0.00,0.54,0.3275,0.3105,0.3319,0,2.9224,1.0948,1.0948,-2.9224,8.5406,-0.3821,2.9224,0.9867,2.9148
0,76,0.00,0.42,0.00,0.49,0.3275,0.3105,0.3320,1,3.0237,1.0948,1.0948,-3.0238,9.1434,-0.3027,3.0238,1.0000,3.0163
0,77,0.00,0.42,0.00,0.45,0.3275,0.3105,0.3320,2,3.0942,1.0948,1.0948,-3.0942,9.5744,-0.2438,3.0942,0.9480,3.0869
0,78,0.00,0.42,0.00,0.43,0.3275,0.3104,0.3320,0,3.1459,1.0948,1.0948,-3.1459,9.8969,-0.1988,3.1459,1.0694,3.1387
0,79,0.09,0.42,0.00,0.35,0.3276,0.3102,0.3321,1,3.3053,1.0948,1.0948,-3.3053,10.9253,-0.0496,3.3053,0.9868,3.2988
0,80,0.14,0.42,0.00,0.32,0.3277,0.3101,0.3322,0,3.3603,1.0948,1.0948,-3.3603,11.2919,0.0053,3.3603,0.9466,3.3542
0,81,0.23,0.42,0.00,0.28,0.3278,0.3100,0.3323,0,3.4448,1.0948,1.0948,-3.4448,11.8667,0.0933,3.4448,1.0569,3.4393
0,82,0.31,0.42,0.00,0.24,0.3278,0.3098,0.3324,0,3.5292,1.0948,1.0948,-3.5293,12.4558,0.1856,3.5293,1.0002,3.5244
0,83,0.39,0.42,0.00,0.19,0.3279,0.3096,0.3325,2,3.6137,1.0947,1.0947,-3.6138,13.0592,0.2821,3.6138,1.0002,3.6095
0,84,0.47,0.42,0.00,0.16,0.3280,0.3094,0.3326,2,3.6886,1.0947,1.0947,-3.6887,13.6064,0.3713,3.6887,1.0141,3.6850
0,85,0.53,0.42,0.00,0.12,0.3281,0.3093,0.3326,1,3.7527,1.0947,1.0947,-3.7528,14.0833,0.4503,3.7528,1.0002,3.7496
0,86,0.57,0.42,0.00,0.10,0.3281,0.3092,0.3327,0,3.7907,1.0947,1.0947,-3.7907,14.3695,0.4982,3.7907,0.9297,3.7878
0,87,0.55,0.42,-49.19,0.16,0.2903,0.3343,0.3454,2,3.1006,1.0925,1.0925,-3.1011,9.6171,-0.2379,3.1011,0.9388,3.0472
0,88,0.51,0.42,-107.58,0.24,0.2884,0.3403,0.3413,1,2.2740,1.0923,1.0923,-2.2744,5.1730,-0.7444,2.2744,1.1756,2.2352
0,89,0.50,0.42,-134.55,0.27,0.2890,0.3413,0.3397,1,1.8881,1.0924,1.0924,-1.8884,3.5659,-0.8404,1.8884,1.0000,1.8592
0,90,0.48,0.42,-153.38,0.30,0.2894,0.3419,0.3387,0,1.6160,1.0925,1.0925,-1.6162,2.6123,-0.8544,1.6162,1.0018,1.5930
0,91,0.47,0.42,-166.53,0.32,0.2896,0.3423,0.3381,2,1.4242,1.0925,1.0925,-1.4244,2.0289,-0.8376,1.4244,0.8469,1.4047
0,92,0.47,0.42,-175.71,0.33,0.2897,0.3426,0.3377,2,1.2889,1.0925,1.0925,-1.2890,1.6616,-0.8124,1.2890,1.1663,1.2716
0,93,0.46,0.42,177.87,0.34,0.3682,0.2786,0.3232,1,2.2430,1.0890,1.0890,-2.2428,5.0303,-0.7555,2.2428,0.9570,2.2590
0,94,0.46,0.42,173.40,0.35,0.3683,0.2787,0.3231,1,2.2800,1.0890,1.0890,-2.2799,5.1978,-0.7423,2.2799,0.8622,2.2970
0,95,0.00,0.42,0.00,0.74,0.3133,0.3278,0.3289,0,2.5216,1.0950,1.0950,-2.5216,6.3584,-0.6360,2.5216,1.1764,2.5238
0,96,0.00,0.42,0.00,0.67,0.3133,0.3278,0.3290,0,2.6678,1.0950,1.0950,-2.6678,7.1172,-0.5546,2.6678,0.9557,2.6700
0,97,0.00,0.42,0.00,0.62,0.3133,0.3277,0.3290,1,2.7692,1.0950,1.0950,-2.7692,7.6683,-0.4906,2.7692,1.0000,2.7715
0,98,0.00,0.42,0.00,0.58,0.3133,0.3277,0.3290,2,2.8396,1.0950,1.0950,-2.8396,8.0634,-0.4425,2.8396,1.0461,2.8419
0,99,0.00,0.42,0.00,0.55,0.3133,0.3277,0.3290,2,2.8913,1.0950,1.0950,-2.8913,8.3596,-0.4053,2.8913,1.0040,2.8937
1,0,0.00,0.42,0.00,0.54,0.3133,0.3277,0.3290,2,2.9293,1.0950,1.0950,-2.9270,8.5667,-0.3789,0.0000,0.0000,2.9293
1,1,0.00,0.42,0.00,0.51,0.3133,0.3277,0.3290,0,2.9775,1.0950,1.0950,-2.9775,8.8656,-0.3397,2.9775,1.0001,2.9799
1,2,0.00,0.42,0.00,0.44,0.3133,0.3276,0.3291,2,3.1238,1.0950,1.0950,-3.1237,9.7577,-0.2183,3.1237,0.9520,3.1262
1,3,0.01,0.42,0.00,0.39,0.3133,0.3276,0.3291,0,3.2252,1.0950,1.0950,-3.2252,10.4018,-0.1265,3.2252,1.0506,3.2277
1,4,0.09,0.42,0.00,0.35,0.3133,0.3276,0.3291,0,3.3097,1.0950,1.0950,-3.3097,10.9538,-0.0454,3.3097,0.9518,3.3121
1,5,0.18,0.42,0.00,0.30,0.3133,0.3276,0.3292,0,3.3942,1.0950,1.0950,-3.3941,11.5202,0.0400,3.3941,1.0000,3.3965
1,6,0.26,0.42,0.00,0.26,0.3133,0.3275,0.3292,1,3.4786,1.0950,1.0950,-3.4786,12.1008,0.1297,3.4786,1.0000,3.4809
1,7,0.35,0.42,0.00,0.22,0.3133,0.3275,0.3292,2,3.5660,1.0950,1.0950,-3.5660,12.7160,0.2270,3.5660,1.0454,3.5682
1,8,0.44,0.42,0.00,0.17,0.3133,0.3275,0.3292,0,3.6556,1.0950,1.0950,-3.6556,13.3633,0.3315,3.6556,1.0054,3.6578
1,9,0.52,0.42,0.00,0.13,0.3133,0.3274,0.3293,2,3.7401,1.0950,1.0950,-3.7401,13.9881,0.4345,3.7401,0.9516,3.7422
1,10,0.53,0.42,-68.96,0.19,0.2798,0.3373,0.3530,1,2.8212,1.0905,1.0905,-2.8197,7.9505,-0.4563,2.8197,1.1266,2.9710
1,11,0.48,0.42,-129.90,0.27,0.2853,0.3287,0.3560,2,1.9542,1.0912,1.0912,-1.9525,3.8121,-0.8307,1.9525,0.9313,2.1282
1,12,0.46,0.42,-161.83,0.31,0.2876,0.3259,0.3565,2,1.4924,1.0915,1.0915,-1.4906,2.2218,-0.8459,1.4906,1.0847,1.6700
1,13,0.45,0.42,-172.43,0.33,0.2882,0.3251,0.3566,0,1.3368,1.0916,1.0916,-1.3350,1.7822,-0.8222,1.3350,1.0003,1.5150
1,14,0.44,0.42,178.98,0.34,0.3385,0.3285,0.3030,2,1.2331,1.0942,1.0942,-1.2349,1.5250,-0.7993,1.2349,0.9490,1.0557
1,15,0.44,0.42,174.17,0.35,0.3388,0.3282,0.3030,0,1.2731,1.0941,1.0941,-1.2749,1.6253,-0.8092,1.2749,0.8953,1.0960
1,16,0.43,0.42,170.81,0.35,0.3390,0.3280,0.3030,1,2.3004,1.0941,1.0941,-2.3022,5.3001,-0.7340,2.3022,1.1188,2.1235
1,17,0.43,0.42,134.81,0.36,0.3420,0.3248,0.3032,2,2.7065,1.0940,1.0940,-2.7082,7.3344,-0.5298,2.7082,0.9582,2.5333
1,18,0.43,0.42,94.81,0.36,0.3464,0.3198,0.3038,0,3.1647,1.0938,1.0938,-3.1663,10.0255,-0.1805,3.1663,0.9353,3.0020
1,19,0.00,0.42,0.00,0.74,0.3133,0.3278,0.3289,1,2.5216,1.0950,1.0950,-2.5216,6.3584,-0.6360,2.5216,1.0312,2.5238
1,20,0.00,0.42,0.00,0.74,0.3133,0.3278,0.3289,1,2.5216,1.0950,1.0950,-2.5216,6.3584,-0.6360,2.5216,1.0464,2.5238
